;date;n_sick;calls;n_duty;n_sby;sby_need;dafted;demand;n_sick_adj;demand_pred;calls_reg_pred;calls_reg_act_diff;month;year;dayofmonth;weekday;weekofyear;dayofyear;predict_day;season;day;status;randforest_pred;adaboost_pred
431;2017-06-06;61,0;8268,0;1800,0;90,0;0,0;0,0;;64,0;1654,0;7703,0;565,0;6;2017;6;1;23;157;2017-05-15;2;432;actual;776,2372006318262;1170,4705882352941
432;2017-06-07;58,0;9630,0;1800,0;90,0;184,0;94,0;1926,0;61,0;1926,0;7705,0;1925,0;6;2017;7;2;23;158;2017-05-15;2;433;actual;622,7933741934048;922,5885416666666
433;2017-06-08;54,0;9186,0;1800,0;90,0;92,0;2,0;1838,0;57,0;1838,0;7706,0;1480,0;6;2017;8;3;23;159;2017-05-15;2;434;actual;485,5203545540782;740,0
434;2017-06-09;56,0;6924,0;1800,0;90,0;0,0;0,0;;59,0;1385,0;7708,0;-784,0;6;2017;9;4;23;160;2017-05-15;2;435;actual;242,3348808984244;399,53409090909093
435;2017-06-10;54,0;9312,0;1800,0;90,0;117,0;27,0;1863,0;57,0;1863,0;7709,0;1603,0;6;2017;10;5;23;161;2017-05-15;2;436;actual;120,81846714811012;261,1467889908257
436;2017-06-11;54,0;7812,0;1800,0;90,0;0,0;0,0;;57,0;1563,0;7711,0;101,0;6;2017;11;6;23;162;2017-05-15;2;437;actual;-159,60280574545493;107,2367601246106
437;2017-06-12;56,0;9174,0;1800,0;90,0;91,0;1,0;1835,0;59,0;1835,0;7712,0;1462,0;6;2017;12;0;24;163;2017-05-15;2;438;actual;543,7518187296421;797,1415094339623
438;2017-06-13;56,0;9852,0;1800,0;90,0;227,0;137,0;1971,0;59,0;1971,0;7714,0;2138,0;6;2017;13;1;24;164;2017-05-15;2;439;actual;529,7828379379521;779,3550295857988
439;2017-06-14;55,0;8376,0;1800,0;90,0;0,0;0,0;;58,0;1676,0;7715,0;661,0;6;2017;14;2;24;165;2017-05-15;2;440;actual;515,3699953887995;666,8266666666667
440;2017-06-15;45,0;7452,0;1800,0;90,0;0,0;0,0;;48,0;1491,0;7717,0;-265,0;6;2017;15;3;24;166;2017-05-15;2;441;actual;420,23644930418965;336,69292604501607
441;2017-06-16;50,0;7728,0;1800,0;90,0;0,0;0,0;;53,0;1546,0;7718,0;10,0;6;2017;16;4;24;167;2017-05-15;2;442;actual;214,1667214452787;179,4278846153846
442;2017-06-17;52,0;7596,0;1800,0;90,0;0,0;0,0;;55,0;1520,0;7720,0;-124,0;6;2017;17;5;24;168;2017-05-15;2;443;actual;-27,155621146127945;88,9
443;2017-06-18;64,0;6540,0;1800,0;90,0;0,0;0,0;;68,0;1308,0;7721,0;-1181,0;6;2017;18;6;24;169;2017-05-15;2;444;actual;-305,9705655469815;-155,6030701754386
444;2017-06-19;63,0;8370,0;1800,0;90,0;0,0;0,0;;66,0;1674,0;7723,0;647,0;6;2017;19;0;25;170;2017-05-15;2;445;actual;510,29190137046965;492,8423728813559
445;2017-06-20;59,0;8490,0;1800,0;90,0;0,0;0,0;;62,0;1698,0;7724,0;766,0;6;2017;20;1;25;171;2017-05-15;2;446;actual;489,49833651956897;414,9650655021834
446;2017-06-21;60,0;8892,0;1800,0;90,0;39,0;0,0;1779,0;63,0;1779,0;7726,0;1166,0;6;2017;21;2;25;172;2017-05-15;2;447;actual;478,6884345152685;377,2054794520548
447;2017-06-22;53,0;8598,0;1800,0;90,0;0,0;0,0;;56,0;1720,0;7727,0;871,0;6;2017;22;3;25;173;2017-05-15;2;448;actual;376,1496277885962;273,8671586715867
448;2017-06-23;55,0;6942,0;1800,0;90,0;0,0;0,0;;58,0;1389,0;7729,0;-787,0;6;2017;23;4;25;174;2017-05-15;2;449;actual;84,0114172188632;114,76138433515483
449;2017-06-24;57,0;7662,0;1800,0;90,0;0,0;0,0;;60,0;1533,0;7730,0;-68,0;6;2017;24;5;25;175;2017-05-15;2;450;actual;-88,45962829624551;31,148936170212767
450;2017-06-25;63,0;6054,0;1800,0;90,0;0,0;0,0;;66,0;1211,0;7732,0;-1678,0;6;2017;25;6;25;176;2017-05-15;2;451;actual;-399,2829820431705;-423,73243243243246
451;2017-06-26;64,0;7620,0;1800,0;90,0;0,0;0,0;;68,0;1524,0;7733,0;-113,0;6;2017;26;0;26;177;2017-05-15;2;452;actual;466,8337063622187;399,47648902821317
452;2017-06-27;53,0;7764,0;1800,0;90,0;0,0;0,0;;56,0;1553,0;7735,0;29,0;6;2017;27;1;26;178;2017-05-15;2;453;actual;457,8565927635732;399,47648902821317
453;2017-06-28;54,0;8040,0;1800,0;90,0;0,0;0,0;;57,0;1608,0;7736,0;304,0;6;2017;28;2;26;179;2017-05-15;2;454;actual;447,04669075927285;377,2054794520548
454;2017-06-29;57,0;8160,0;1800,0;90,0;0,0;0,0;;60,0;1632,0;7738,0;422,0;6;2017;29;3;26;180;2017-05-15;2;455;actual;353,5955081262797;271,83104125736736
455;2017-06-30;59,0;9060,0;1800,0;90,0;71,0;0,0;1812,0;62,0;1812,0;7739,0;1321,0;6;2017;30;4;26;181;2017-05-15;2;456;actual;84,0114172188632;114,76138433515483
456;2017-07-01;51,0;8352,0;1800,0;90,0;0,0;0,0;;54,0;1671,0;7741,0;611,0;7;2017;1;5;26;182;2017-06-15;3;457;actual;1261,5394236750367;1170,4705882352941
457;2017-07-02;50,0;7860,0;1800,0;90,0;0,0;0,0;;53,0;1572,0;7742,0;118,0;7;2017;2;6;26;183;2017-06-15;3;458;actual;918,4914600503739;761,1449275362319
458;2017-07-03;60,0;8802,0;1800,0;90,0;21,0;0,0;1761,0;63,0;1761,0;7744,0;1058,0;7;2017;3;0;27;184;2017-06-15;3;459;actual;1353,525227062045;1585,006329113924
459;2017-07-04;48,0;9228,0;1800,0;90,0;94,0;4,0;1846,0;51,0;1846,0;7745,0;1483,0;7;2017;4;1;27;185;2017-06-15;3;460;actual;1241,2540339029488;1585,006329113924
460;2017-07-05;49,0;10398,0;1800,0;90,0;329,0;239,0;2080,0;52,0;2080,0;7747,0;2651,0;7;2017;5;2;27;186;2017-06-15;3;461;actual;1095,1321774905484;1236,063725490196
461;2017-07-06;46,0;7578,0;1800,0;90,0;0,0;0,0;;49,0;1516,0;7748,0;-170,0;7;2017;6;3;27;187;2017-06-15;3;462;actual;679,4124693495585;1026,52
462;2017-07-07;44,0;7314,0;1800,0;90,0;0,0;0,0;;46,0;1463,0;7750,0;-436,0;7;2017;7;4;27;188;2017-06-15;3;463;actual;337,2852095790515;442,0687397708674
463;2017-07-08;43,0;7398,0;1800,0;90,0;0,0;0,0;;45,0;1480,0;7751,0;-353,0;7;2017;8;5;27;189;2017-06-15;3;464;actual;164,6468815695416;277,0047923322684
464;2017-07-09;46,0;7878,0;1800,0;90,0;0,0;0,0;;49,0;1576,0;7753,0;125,0;7;2017;9;6;27;190;2017-06-15;3;465;actual;-149,88598923023093;107,2367601246106
465;2017-07-10;49,0;7200,0;1800,0;90,0;0,0;0,0;;52,0;1440,0;7754,0;-554,0;7;2017;10;0;28;191;2017-06-15;3;466;actual;556,5134642414639;797,1415094339623
466;2017-07-11;47,0;7872,0;1800,0;90,0;0,0;0,0;;50,0;1575,0;7756,0;116,0;7;2017;11;1;28;192;2017-06-15;3;467;actual;546,6590279855131;797,1415094339623
467;2017-07-12;49,0;7524,0;1800,0;90,0;0,0;0,0;;52,0;1505,0;7757,0;-233,0;7;2017;12;2;28;193;2017-06-15;3;468;actual;528,4413051550937;797,1415094339623
468;2017-07-13;53,0;6960,0;1800,0;90,0;0,0;0,0;;56,0;1392,0;7759,0;-799,0;7;2017;13;3;28;194;2017-06-15;3;469;actual;423,83938984904177;619,5103448275862
469;2017-07-14;59,0;9354,0;1800,0;90,0;130,0;40,0;1871,0;62,0;1871,0;7760,0;1594,0;7;2017;14;4;28;195;2017-06-15;3;470;actual;219,21658202387752;261,1467889908257
470;2017-07-15;62,0;8808,0;1800,0;90,0;24,0;0,0;1762,0;65,0;1762,0;7762,0;1046,0;7;2017;15;5;28;196;2017-06-15;3;471;actual;104,34226666000968;90,17180616740089
471;2017-07-16;71,0;8982,0;1800,0;90,0;68,0;0,0;1797,0;75,0;1797,0;7763,0;1219,0;7;2017;16;6;28;197;2017-06-15;3;472;actual;-181,1133185818158;-5,793522267206478
472;2017-07-17;69,0;9336,0;1800,0;90,0;137,0;47,0;1868,0;73,0;1868,0;7765,0;1571,0;7;2017;17;0;29;198;2017-06-15;3;473;actual;510,4420467615626;492,8423728813559
473;2017-07-18;66,0;9624,0;1800,0;90,0;191,0;101,0;1925,0;70,0;1925,0;7766,0;1858,0;7;2017;18;1;29;199;2017-06-15;3;474;actual;510,4420467615626;492,8423728813559
474;2017-07-19;59,0;9534,0;1800,0;90,0;166,0;76,0;1907,0;62,0;1907,0;7768,0;1766,0;7;2017;19;2;29;200;2017-06-15;3;475;actual;494,9813877959213;430,3776595744681
475;2017-07-20;56,0;7152,0;1800,0;90,0;0,0;0,0;;59,0;1431,0;7769,0;-617,0;7;2017;20;3;29;201;2017-06-15;3;476;actual;370,4719951152632;273,8671586715867
476;2017-07-21;54,0;8052,0;1800,0;90,0;0,0;0,0;;57,0;1611,0;7771,0;281,0;7;2017;21;4;29;202;2017-06-15;3;477;actual;112,19240750612983;134,55886736214606
477;2017-07-22;51,0;8190,0;1800,0;90,0;0,0;0,0;;54,0;1638,0;7772,0;418,0;7;2017;22;5;29;203;2017-06-15;3;478;actual;-52,843430760972076;36,21262458471761
478;2017-07-23;55,0;7686,0;1800,0;90,0;0,0;0,0;;58,0;1538,0;7774,0;-88,0;7;2017;23;6;29;204;2017-06-15;3;479;actual;-396,4772559908525;-423,73243243243246
479;2017-07-24;62,0;7530,0;1800,0;90,0;0,0;0,0;;65,0;1506,0;7775,0;-245,0;7;2017;24;0;30;205;2017-06-15;3;480;actual;438,5184888364443;399,47648902821317
480;2017-07-25;59,0;8400,0;1800,0;90,0;0,0;0,0;;62,0;1680,0;7777,0;623,0;7;2017;25;1;30;206;2017-06-15;3;481;actual;438,5184888364443;399,47648902821317
481;2017-07-26;61,0;7956,0;1800,0;90,0;0,0;0,0;;64,0;1592,0;7778,0;178,0;7;2017;26;2;30;207;2017-06-15;3;482;actual;427,70858683214385;377,2054794520548
482;2017-07-27;55,0;8400,0;1800,0;90,0;0,0;0,0;;58,0;1680,0;7780,0;620,0;7;2017;27;3;30;208;2017-06-15;3;483;actual;339,0331193922123;271,83104125736736
483;2017-07-28;56,0;7104,0;1800,0;90,0;0,0;0,0;;59,0;1421,0;7781,0;-677,0;7;2017;28;4;30;209;2017-06-15;3;484;actual;79,81015595760194;114,76138433515483
484;2017-07-29;52,0;8724,0;1800,0;90,0;0,0;0,0;;55,0;1745,0;7783,0;941,0;7;2017;29;5;30;210;2017-06-15;3;485;actual;-96,4239439805612;31,148936170212767
485;2017-07-30;52,0;6324,0;1800,0;90,0;0,0;0,0;;55,0;1265,0;7784,0;-1460,0;7;2017;30;6;30;211;2017-06-15;3;486;actual;-427,3324996013596;-423,73243243243246
486;2017-07-31;73,0;7818,0;1800,0;90,0;0,0;0,0;;77,0;1564,0;7786,0;32,0;7;2017;31;0;31;212;2017-06-15;3;487;actual;434,0419868080467;399,47648902821317
487;2017-08-01;63,0;10476,0;1800,0;90,0;359,0;269,0;2096,0;66,0;2096,0;7787,0;2689,0;8;2017;1;1;31;213;2017-07-15;3;488;actual;1796,9886088504238;2053,5833333333335
488;2017-08-02;63,0;10068,0;1800,0;90,0;277,0;187,0;2014,0;66,0;2014,0;7789,0;2279,0;8;2017;2;2;31;214;2017-07-15;3;489;actual;1359,5275080740516;1430,2313624678663
489;2017-08-03;68,0;9372,0;1800,0;90,0;143,0;53,0;1875,0;72,0;1875,0;7790,0;1582,0;8;2017;3;3;31;215;2017-07-15;3;490;actual;1278,6138244672782;1294,780487804878
490;2017-08-04;66,0;7506,0;1800,0;90,0;0,0;0,0;;70,0;1502,0;7792,0;-286,0;8;2017;4;4;31;216;2017-07-15;3;491;actual;1180,205341658862;994,7523809523809
491;2017-08-05;64,0;9672,0;1800,0;90,0;199,0;109,0;1935,0;68,0;1935,0;7793,0;1879,0;8;2017;5;5;31;217;2017-07-15;3;492;actual;821,9948931481058;689,5438596491229
492;2017-08-06;70,0;6654,0;1800,0;90,0;0,0;0,0;;74,0;1331,0;7795,0;-1141,0;8;2017;6;6;31;218;2017-07-15;3;493;actual;248,63056238292637;139,28240740740742
493;2017-08-07;68,0;9174,0;1800,0;90,0;103,0;13,0;1835,0;72,0;1835,0;7796,0;1378,0;8;2017;7;0;32;219;2017-07-15;3;494;actual;619,8840200037048;693,1240694789082
494;2017-08-08;63,0;9186,0;1800,0;90,0;101,0;11,0;1838,0;66,0;1838,0;7798,0;1388,0;8;2017;8;1;32;220;2017-07-15;3;495;actual;583,7348840673274;658,0626740947075
495;2017-08-09;57,0;8712,0;1800,0;90,0;0,0;0,0;;60,0;1743,0;7799,0;913,0;8;2017;9;2;32;221;2017-07-15;3;496;actual;538,9084321836664;572,9082774049217
496;2017-08-10;57,0;8016,0;1800,0;90,0;0,0;0,0;;60,0;1604,0;7801,0;215,0;8;2017;10;3;32;222;2017-07-15;3;497;actual;430,6538027327834;492,8423728813559
497;2017-08-11;66,0;9426,0;1800,0;90,0;152,0;62,0;1886,0;70,0;1886,0;7802,0;1624,0;8;2017;11;4;32;223;2017-07-15;3;498;actual;232,24793589418235;265,65671641791045
498;2017-08-12;62,0;7548,0;1800,0;90,0;0,0;0,0;;65,0;1510,0;7804,0;-256,0;8;2017;12;5;32;224;2017-07-15;3;499;actual;122,45047815163284;168,15057915057915
499;2017-08-13;66,0;6408,0;1800,0;90,0;0,0;0,0;;70,0;1282,0;7805,0;-1397,0;8;2017;13;6;32;225;2017-07-15;3;500;actual;-182,49436492095015;8,873873873873874
500;2017-08-14;65,0;9360,0;1800,0;90,0;137,0;47,0;1872,0;69,0;1872,0;7807,0;1553,0;8;2017;14;0;33;226;2017-07-15;3;501;actual;497,8646798673254;467,23185011709603
501;2017-08-15;69,0;8844,0;1800,0;90,0;38,0;0,0;1769,0;73,0;1769,0;7808,0;1036,0;8;2017;15;1;33;227;2017-07-15;3;502;actual;497,8646798673254;399,47648902821317
502;2017-08-16;66,0;9114,0;1800,0;90,0;89,0;0,0;1823,0;70,0;1823,0;7810,0;1304,0;8;2017;16;2;33;228;2017-07-15;3;503;actual;487,0547778630249;377,2054794520548
503;2017-08-17;59,0;9006,0;1800,0;90,0;61,0;0,0;1802,0;62,0;1802,0;7811,0;1195,0;8;2017;17;3;33;229;2017-07-15;3;504;actual;395,32196758972054;271,83104125736736
504;2017-08-18;61,0;8796,0;1800,0;90,0;21,0;0,0;1760,0;64,0;1760,0;7813,0;983,0;8;2017;18;4;33;230;2017-07-15;3;505;actual;125,97015410766758;139,28240740740742
505;2017-08-19;52,0;8748,0;1800,0;90,0;2,0;0,0;1750,0;55,0;1750,0;7814,0;934,0;8;2017;19;5;33;231;2017-07-15;3;506;actual;-37,20085225426032;36,56012658227848
506;2017-08-20;61,0;8406,0;1800,0;90,0;0,0;0,0;;64,0;1682,0;7816,0;590,0;8;2017;20;6;33;232;2017-07-15;3;507;actual;-327,35937352898736;-421,34615384615387
507;2017-08-21;66,0;8316,0;1800,0;90,0;0,0;0,0;;70,0;1664,0;7817,0;499,0;8;2017;21;0;34;233;2017-07-15;3;508;actual;461,1831189937945;363,7278481012658
508;2017-08-22;76,0;8556,0;1800,0;90,0;0,0;0,0;;80,0;1712,0;7819,0;737,0;8;2017;22;1;34;234;2017-07-15;3;509;actual;457,07946407132454;363,7278481012658
509;2017-08-23;74,0;7602,0;1800,0;90,0;0,0;0,0;;78,0;1521,0;7820,0;-218,0;8;2017;23;2;34;235;2017-07-15;3;510;actual;428,68448367637706;313,69877049180326
510;2017-08-24;72,0;9156,0;1800,0;90,0;104,0;14,0;1832,0;76,0;1832,0;7822,0;1334,0;8;2017;24;3;34;236;2017-07-15;3;511;actual;343,5096214206099;208,91709844559585
511;2017-08-25;75,0;7092,0;1800,0;90,0;0,0;0,0;;79,0;1419,0;7823,0;-731,0;8;2017;25;4;34;237;2017-07-15;3;512;actual;79,81015595760194;90,17180616740089
512;2017-08-26;72,0;8880,0;1800,0;90,0;48,0;0,0;1776,0;76,0;1776,0;7825,0;1055,0;8;2017;26;5;34;238;2017-07-15;3;513;actual;-88,45962829624551;1,2623906705539358
513;2017-08-27;68,0;7386,0;1800,0;90,0;0,0;0,0;;72,0;1478,0;7826,0;-440,0;8;2017;27;6;34;239;2017-07-15;3;514;actual;-410,62655891704395;-510,70454545454544
514;2017-08-28;73,0;7566,0;1800,0;90,0;0,0;0,0;;77,0;1514,0;7828,0;-262,0;8;2017;28;0;35;240;2017-07-15;3;515;actual;424,3404345589562;363,7278481012658
515;2017-08-29;66,0;9546,0;1800,0;90,0;176,0;86,0;1910,0;70,0;1910,0;7829,0;1717,0;8;2017;29;1;35;241;2017-07-15;3;516;actual;424,3404345589562;363,7278481012658
516;2017-08-30;62,0;6924,0;1800,0;90,0;0,0;0,0;;65,0;1385,0;7831,0;-907,0;8;2017;30;2;35;242;2017-07-15;3;517;actual;408,36172873983656;313,69877049180326
517;2017-08-31;69,0;7710,0;1800,0;90,0;0,0;0,0;;73,0;1542,0;7832,0;-122,0;8;2017;31;3;35;243;2017-07-15;3;518;actual;329,03915428707063;208,91709844559585
518;2017-09-01;78,0;9210,0;1800,0;90,0;120,0;30,0;1842,0;82,0;1842,0;7834,0;1376,0;9;2017;1;4;35;244;2017-08-15;3;519;actual;1638,7756166268798;1083,23347107438
519;2017-09-02;67,0;8922,0;1800,0;90,0;52,0;0,0;1785,0;71,0;1785,0;7835,0;1087,0;9;2017;2;5;35;245;2017-08-15;3;520;actual;989,7193702707568;728,3809523809524
520;2017-09-03;66,0;9228,0;1800,0;90,0;112,0;22,0;1846,0;70,0;1846,0;7837,0;1391,0;9;2017;3;6;35;246;2017-08-15;3;521;actual;892,7607438529365;399,53409090909093
521;2017-09-04;75,0;8178,0;1800,0;90,0;0,0;0,0;;79,0;1636,0;7838,0;340,0;9;2017;4;0;36;247;2017-08-15;3;522;actual;1128,6878288704524;1417,8059071729958
522;2017-09-05;76,0;8280,0;1800,0;90,0;0,0;0,0;;80,0;1656,0;7840,0;440,0;9;2017;5;1;36;248;2017-08-15;3;523;actual;1023,9657022384596;1157,8896551724138
523;2017-09-06;83,0;8010,0;1800,0;90,0;0,0;0,0;;88,0;1602,0;7841,0;169,0;9;2017;6;2;36;249;2017-08-15;3;524;actual;665,2073594731079;954,2527472527472
524;2017-09-07;93,0;7338,0;1800,0;90,0;0,0;0,0;;98,0;1468,0;7843,0;-505,0;9;2017;7;3;36;250;2017-08-15;3;525;actual;489,72957994096237;492,48214285714283
525;2017-09-08;89,0;6978,0;1800,0;90,0;0,0;0,0;;94,0;1396,0;7844,0;-866,0;9;2017;8;4;36;251;2017-08-15;3;526;actual;270,72341856131897;261,1467889908257
526;2017-09-09;89,0;7584,0;1800,0;90,0;0,0;0,0;;94,0;1517,0;7846,0;-262,0;9;2017;9;5;36;252;2017-08-15;3;527;actual;120,63689804241905;139,79010494752623
527;2017-09-10;88,0;8586,0;1800,0;90,0;6,0;0,0;1718,0;93,0;1718,0;7847,0;739,0;9;2017;10;6;36;253;2017-08-15;3;528;actual;-170,94638261932843;-5,793522267206478
528;2017-09-11;90,0;8070,0;1800,0;90,0;0,0;0,0;;95,0;1614,0;7848,0;222,0;9;2017;11;0;37;254;2017-08-15;3;529;actual;507,9740659660768;492,8423728813559
529;2017-09-12;78,0;8076,0;1800,0;90,0;0,0;0,0;;82,0;1616,0;7850,0;226,0;9;2017;12;1;37;255;2017-08-15;3;530;actual;495,59679806164627;492,8423728813559
530;2017-09-13;88,0;9654,0;1800,0;90,0;219,0;129,0;1931,0;93,0;1931,0;7851,0;1803,0;9;2017;13;2;37;256;2017-08-15;3;531;actual;465,35246933868956;478,9630996309963
531;2017-09-14;82,0;6666,0;1800,0;90,0;0,0;0,0;;87,0;1334,0;7853,0;-1187,0;9;2017;14;3;37;257;2017-08-15;3;532;actual;379,71364762413987;201,18211920529802
532;2017-09-15;88,0;8604,0;1800,0;90,0;9,0;0,0;1721,0;93,0;1721,0;7854,0;750,0;9;2017;15;4;37;258;2017-08-15;3;533;actual;205,3781092241547;36,21262458471761
533;2017-09-16;74,0;8964,0;1800,0;90,0;67,0;0,0;1793,0;78,0;1793,0;7856,0;1108,0;9;2017;16;5;37;259;2017-08-15;3;534;actual;89,65519454294935;-78,94848484848485
534;2017-09-17;79,0;6168,0;1800,0;90,0;0,0;0,0;;83,0;1234,0;7857,0;-1689,0;9;2017;17;6;37;260;2017-08-15;3;535;actual;-343,21121818867636;-514,6920152091254
535;2017-09-18;78,0;8946,0;1800,0;90,0;68,0;0,0;1790,0;82,0;1790,0;7859,0;1087,0;9;2017;18;0;38;261;2017-08-15;3;536;actual;437,70079444224046;277,0047923322684
536;2017-09-19;86,0;7224,0;1800,0;90,0;0,0;0,0;;91,0;1445,0;7860,0;-636,0;9;2017;19;1;38;262;2017-08-15;3;537;actual;426,0556059874418;277,0047923322684
537;2017-09-20;92,0;8064,0;1800,0;90,0;0,0;0,0;;97,0;1613,0;7862,0;202,0;9;2017;20;2;38;263;2017-08-15;3;538;actual;394,45213913224063;215,0429906542056
538;2017-09-21;101,0;8514,0;1800,0;90,0;4,0;0,0;1703,0;107,0;1703,0;7863,0;651,0;9;2017;21;3;38;264;2017-08-15;3;539;actual;326,8511330774655;107,2367601246106
539;2017-09-22;106,0;7794,0;1800,0;90,0;0,0;0,0;;112,0;1559,0;7865,0;-71,0;9;2017;22;4;38;265;2017-08-15;3;540;actual;79,92140724054781;8,873873873873874
540;2017-09-23;93,0;8922,0;1800,0;90,0;78,0;0,0;1785,0;98,0;1785,0;7866,0;1056,0;9;2017;23;5;38;266;2017-08-15;3;541;actual;-116,54058179157026;-209,8167701863354
541;2017-09-24;94,0;6768,0;1800,0;90,0;0,0;0,0;;99,0;1354,0;7868,0;-1100,0;9;2017;24;6;38;267;2017-08-15;3;542;actual;-494,03584820117726;-781,7791411042945
542;2017-09-25;93,0;7116,0;1800,0;90,0;0,0;0,0;;98,0;1424,0;7869,0;-753,0;9;2017;25;0;39;268;2017-08-15;3;543;actual;327,16281270521904;208,91709844559585
543;2017-09-26;80,0;8670,0;1800,0;90,0;14,0;0,0;1734,0;84,0;1734,0;7871,0;799,0;9;2017;26;1;39;269;2017-08-15;3;544;actual;319,8328813507004;208,91709844559585
544;2017-09-27;76,0;7836,0;1800,0;90,0;0,0;0,0;;80,0;1568,0;7872,0;-36,0;9;2017;27;2;39;270;2017-08-15;3;545;actual;292,7800813137244;153,55619596541786
545;2017-09-28;73,0;6690,0;1800,0;90,0;0,0;0,0;;77,0;1338,0;7874,0;-1184,0;9;2017;28;3;39;271;2017-08-15;3;546;actual;199,51448787533914;76,68520859671303
546;2017-09-29;83,0;8808,0;1800,0;90,0;45,0;0,0;1762,0;88,0;1762,0;7875,0;933,0;9;2017;29;4;39;272;2017-08-15;3;547;actual;-36,61204547391816;-105,34254143646409
547;2017-09-30;77,0;8304,0;1800,0;90,0;0,0;0,0;;81,0;1661,0;7877,0;427,0;9;2017;30;5;39;273;2017-08-15;3;548;actual;-208,70842245853052;-307,2107023411371
548;2017-10-01;81,0;9414,0;1800,0;90,0;164,0;74,0;1883,0;86,0;1883,0;7878,0;1536,0;10;2017;1;6;39;274;2017-09-15;4;549;actual;973,8298591790106;252,55555555555554
549;2017-10-02;82,0;8484,0;1800,0;90,0;0,0;0,0;;87,0;1697,0;7880,0;604,0;10;2017;2;0;40;275;2017-09-15;4;550;actual;1109,4117248729435;1234,5633187772926
550;2017-10-03;88,0;8664,0;1800,0;90,0;21,0;0,0;1733,0;93,0;1733,0;7881,0;783,0;10;2017;3;1;40;276;2017-09-15;4;551;actual;1078,3849349436914;1219,1131578947368
551;2017-10-04;96,0;8820,0;1800,0;90,0;60,0;0,0;1764,0;101,0;1764,0;7883,0;937,0;10;2017;4;2;40;277;2017-09-15;4;552;actual;1035,3145134090282;1143,4957805907172
552;2017-10-05;86,0;9852,0;1800,0;90,0;257,0;167,0;1971,0;91,0;1971,0;7884,0;1968,0;10;2017;5;3;40;278;2017-09-15;4;553;actual;883,1330615320139;870,1327433628319
553;2017-10-06;89,0;8232,0;1800,0;90,0;0,0;0,0;;94,0;1647,0;7886,0;346,0;10;2017;6;4;40;279;2017-09-15;4;554;actual;342,85980855247215;224,35040431266847
554;2017-10-07;81,0;6426,0;1800,0;90,0;0,0;0,0;;86,0;1286,0;7887,0;-1461,0;10;2017;7;5;40;280;2017-09-15;4;555;actual;-37,890001331489195;-78,94848484848485
555;2017-10-08;91,0;7014,0;1800,0;90,0;0,0;0,0;;96,0;1403,0;7889,0;-875,0;10;2017;8;6;40;281;2017-09-15;4;556;actual;-290,767392675409;-514,6920152091254
556;2017-10-09;95,0;9564,0;1800,0;90,0;208,0;118,0;1913,0;100,0;1913,0;7890,0;1674,0;10;2017;9;0;41;282;2017-09-15;4;557;actual;392,1309264392761;322,09918699186994
557;2017-10-10;91,0;8670,0;1800,0;90,0;25,0;0,0;1734,0;96,0;1734,0;7892,0;778,0;10;2017;10;1;41;283;2017-09-15;4;558;actual;313,72423188311905;277,0047923322684
558;2017-10-11;88,0;7854,0;1800,0;90,0;0,0;0,0;;93,0;1571,0;7893,0;-39,0;10;2017;11;2;41;284;2017-09-15;4;559;actual;229,15140882569568;215,0429906542056
559;2017-10-12;92,0;7050,0;1800,0;90,0;0,0;0,0;;97,0;1410,0;7895,0;-845,0;10;2017;12;3;41;285;2017-09-15;4;560;actual;75,02141929551847;201,18211920529802
560;2017-10-13;88,0;6468,0;1800,0;90,0;0,0;0,0;;93,0;1294,0;7896,0;-1428,0;10;2017;13;4;41;286;2017-09-15;4;561;actual;-83,2703102959951;21,542899408284022
561;2017-10-14;75,0;6972,0;1800,0;90,0;0,0;0,0;;79,0;1395,0;7898,0;-926,0;10;2017;14;5;41;287;2017-09-15;4;562;actual;-129,89541055656298;-358,55121951219513
562;2017-10-15;88,0;7908,0;1800,0;90,0;0,0;0,0;;93,0;1582,0;7899,0;9,0;10;2017;15;6;41;288;2017-09-15;4;563;actual;-334,92677401221925;-712,1590909090909
563;2017-10-16;96,0;9054,0;1800,0;90,0;107,0;17,0;1811,0;101,0;1811,0;7901,0;1153,0;10;2017;16;0;42;289;2017-09-15;4;564;actual;170,83665459373324;154,70382695507487
564;2017-10-17;94,0;7728,0;1800,0;90,0;0,0;0,0;;99,0;1546,0;7902,0;-174,0;10;2017;17;1;42;290;2017-09-15;4;565;actual;151,2294534112318;159,17283950617283
565;2017-10-18;93,0;7518,0;1800,0;90,0;0,0;0,0;;98,0;1504,0;7904,0;-386,0;10;2017;18;2;42;291;2017-09-15;4;566;actual;50,60373522906448;139,79010494752623
566;2017-10-19;93,0;8472,0;1800,0;90,0;0,0;0,0;;98,0;1695,0;7905,0;567,0;10;2017;19;3;42;292;2017-09-15;4;567;actual;-130,26367672175286;-47,36440677966102
567;2017-10-20;97,0;7434,0;1800,0;90,0;0,0;0,0;;102,0;1487,0;7907,0;-473,0;10;2017;20;4;42;293;2017-09-15;4;568;actual;-401,52075510022695;-415,35135135135135
568;2017-10-21;96,0;6966,0;1800,0;90,0;0,0;0,0;;101,0;1394,0;7908,0;-942,0;10;2017;21;5;42;294;2017-09-15;4;569;actual;-472,18217349531966;-598,6776859504132
569;2017-10-22;95,0;7062,0;1800,0;90,0;0,0;0,0;;100,0;1413,0;7910,0;-848,0;10;2017;22;6;42;295;2017-09-15;4;570;actual;-664,7810876995948;-910,9838056680162
