;date;n_sick;calls;n_duty;n_sby;sby_need;dafted;demand;n_sick_adj;demand_pred;calls_reg_pred;calls_reg_act_diff;month;year;dayofmonth;weekday;weekofyear;dayofyear;predict_day;season;day;status
1098;2019-04-04;75;10260;1900;90;227;137;2052,0;75;2052;8701;1559;4;2019;4;3;14;94;2019-03-15;2;1099;actual
1099;2019-04-05;67;9444;1900;90;56;0;1889,0;67;1889;8702;742;4;2019;5;4;14;95;2019-03-15;2;1100;actual
1100;2019-04-06;57;9900;1900;90;137;47;1980,0;57;1980;8704;1196;4;2019;6;5;14;96;2019-03-15;2;1101;actual
1101;2019-04-07;67;8034;1900;90;0;0;;67;1607;8705;-671;4;2019;7;6;14;97;2019-03-15;2;1102;actual
1102;2019-04-08;80;9786;1900;90;138;48;1958,0;80;1958;8707;1079;4;2019;8;0;15;98;2019-03-15;2;1103;actual
1103;2019-04-09;70;10050;1900;90;180;90;2010,0;70;2010;8708;1342;4;2019;9;1;15;99;2019-03-15;2;1104;actual
1104;2019-04-10;68;10638;1900;90;296;206;2128,0;68;2128;8710;1928;4;2019;10;2;15;100;2019-03-15;2;1105;actual
1105;2019-04-11;68;9036;1900;90;0;0;;68;1808;8711;325;4;2019;11;3;15;101;2019-03-15;2;1106;actual
1106;2019-04-12;71;8256;1900;90;0;0;;71;1652;8713;-457;4;2019;12;4;15;102;2019-03-15;2;1107;actual
1107;2019-04-13;65;9264;1900;90;18;0;1853,0;65;1853;8714;550;4;2019;13;5;15;103;2019-03-15;2;1108;actual
1108;2019-04-14;70;7188;1900;90;0;0;;70;1438;8716;-1528;4;2019;14;6;15;104;2019-03-15;2;1109;actual
1109;2019-04-15;71;10746;1900;90;321;231;2150,0;71;2150;8717;2029;4;2019;15;0;16;105;2019-03-15;2;1110;actual
1110;2019-04-16;71;8286;1900;90;0;0;;71;1658;8719;-433;4;2019;16;1;16;106;2019-03-15;2;1111;actual
1111;2019-04-17;73;9072;1900;90;0;0;;73;1815;8720;352;4;2019;17;2;16;107;2019-03-15;2;1112;actual
1112;2019-04-18;81;9522;1900;90;86;0;1905,0;81;1905;8722;800;4;2019;18;3;16;108;2019-03-15;2;1113;actual
1113;2019-04-19;81;9312;1900;90;44;0;1863,0;81;1863;8723;589;4;2019;19;4;16;109;2019-03-15;2;1114;actual
1114;2019-04-20;77;10008;1900;90;179;89;2002,0;77;2002;8725;1283;4;2019;20;5;16;110;2019-03-15;2;1115;actual
1115;2019-04-21;78;9588;1900;90;96;6;1918,0;78;1918;8726;862;4;2019;21;6;16;111;2019-03-15;2;1116;actual
1116;2019-04-22;81;8058;1900;90;0;0;;81;1612;8728;-670;4;2019;22;0;17;112;2019-03-15;2;1117;actual
1117;2019-04-23;89;10218;1900;90;233;143;2044,0;89;2044;8729;1489;4;2019;23;1;17;113;2019-03-15;2;1118;actual
1118;2019-04-24;91;10692;1900;90;330;240;2139,0;91;2139;8731;1961;4;2019;24;2;17;114;2019-03-15;2;1119;actual
1119;2019-04-25;82;8862;1900;90;0;0;;82;1773;8732;130;4;2019;25;3;17;115;2019-03-15;2;1120;actual
1120;2019-04-26;80;8532;1900;90;0;0;;80;1707;8734;-202;4;2019;26;4;17;116;2019-03-15;2;1121;actual
1121;2019-04-27;79;8670;1900;90;0;0;;79;1734;8735;-65;4;2019;27;5;17;117;2019-03-15;2;1122;actual
1122;2019-04-28;80;7314;1900;90;0;0;;80;1463;8737;-1423;4;2019;28;6;17;118;2019-03-15;2;1123;actual
1123;2019-04-29;80;9192;1900;90;19;0;1839,0;80;1839;8738;454;4;2019;29;0;18;119;2019-03-15;2;1124;actual
1124;2019-04-30;76;10296;1900;90;236;146;2060,0;76;2060;8740;1556;4;2019;30;1;18;120;2019-03-15;2;1125;actual
1125;2019-05-01;69;10494;1900;90;268;178;2099,0;69;2099;8741;1753;5;2019;1;2;18;121;2019-04-15;2;1126;actual
1126;2019-05-02;70;9606;1900;90;92;2;1922,0;70;1922;8743;863;5;2019;2;3;18;122;2019-04-15;2;1127;actual
1127;2019-05-03;74;11742;1900;90;523;433;2349,0;74;2349;8744;2998;5;2019;3;4;18;123;2019-04-15;2;1128;actual
1128;2019-05-04;66;11334;1900;90;433;343;2267,0;66;2267;8746;2588;5;2019;4;5;18;124;2019-04-15;2;1129;actual
1129;2019-05-05;75;10044;1900;90;184;94;2009,0;75;2009;8747;1297;5;2019;5;6;18;125;2019-04-15;2;1130;actual
1130;2019-05-06;67;10464;1900;90;260;170;2093,0;67;2093;8749;1715;5;2019;6;0;19;126;2019-04-15;2;1131;actual
1131;2019-05-07;78;10944;1900;90;367;277;2189,0;78;2189;8750;2194;5;2019;7;1;19;127;2019-04-15;2;1132;actual
1132;2019-05-08;80;10368;1900;90;254;164;2074,0;80;2074;8752;1616;5;2019;8;2;19;128;2019-04-15;2;1133;actual
1133;2019-05-09;76;9648;1900;90;106;16;1930,0;76;1930;8753;895;5;2019;9;3;19;129;2019-04-15;2;1134;actual
1134;2019-05-10;80;10638;1900;90;308;218;2128,0;80;2128;8755;1883;5;2019;10;4;19;130;2019-04-15;2;1135;actual
1135;2019-05-11;69;8454;1900;90;0;0;;69;1691;8756;-302;5;2019;11;5;19;131;2019-04-15;2;1136;actual
1136;2019-05-12;78;8040;1900;90;0;0;;78;1608;8758;-718;5;2019;12;6;19;132;2019-04-15;2;1137;actual
1137;2019-05-13;82;10698;1900;90;322;232;2140,0;82;2140;8759;1939;5;2019;13;0;20;133;2019-04-15;2;1138;actual
1138;2019-05-14;81;9480;1900;90;77;0;1896,0;81;1896;8761;719;5;2019;14;1;20;134;2019-04-15;2;1139;actual
1139;2019-05-15;81;9528;1900;90;87;0;1906,0;81;1906;8762;766;5;2019;15;2;20;135;2019-04-15;2;1140;actual
1140;2019-05-16;81;10866;1900;90;355;265;2174,0;81;2174;8764;2102;5;2019;16;3;20;136;2019-04-15;2;1141;actual
1141;2019-05-17;88;8790;1900;90;0;0;;88;1758;8765;25;5;2019;17;4;20;137;2019-04-15;2;1142;actual
1142;2019-05-18;72;10524;1900;90;277;187;2105,0;72;2105;8767;1757;5;2019;18;5;20;138;2019-04-15;2;1143;actual
1143;2019-05-19;78;8316;1900;90;0;0;;78;1664;8768;-452;5;2019;19;6;20;139;2019-04-15;2;1144;actual
1144;2019-05-20;84;9102;1900;90;5;0;1821,0;84;1821;8770;332;5;2019;20;0;21;140;2019-04-15;2;1145;actual
1145;2019-05-21;66;8664;1900;90;0;0;;66;1733;8771;-107;5;2019;21;1;21;141;2019-04-15;2;1146;actual
1146;2019-05-22;76;9480;1900;90;72;0;1896,0;76;1896;8773;707;5;2019;22;2;21;142;2019-04-15;2;1147;actual
1147;2019-05-23;86;8544;1900;90;0;0;;86;1709;8774;-230;5;2019;23;3;21;143;2019-04-15;2;1148;actual
1148;2019-05-24;81;8814;1900;90;0;0;;81;1763;8776;38;5;2019;24;4;21;144;2019-04-15;2;1149;actual
1149;2019-05-25;76;9846;1900;90;146;56;1970,0;76;1970;8777;1069;5;2019;25;5;21;145;2019-04-15;2;1150;actual
1150;2019-05-26;83;9882;1900;90;160;70;1977,0;83;1977;8779;1103;5;2019;26;6;21;146;2019-04-15;2;1151;actual
1151;2019-05-27;77;8790;1900;90;0;0;;77;1758;8780;10;5;2019;27;0;22;147;2019-04-15;2;1152;actual
